Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
10312,5200582908,supbruh26,398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Jackson Suber G Ben Kohles G Emiliano Grillo,,,,,
10312,5200830874,saskraider (1/2),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Corey Conners G Ben Kohles G Emiliano Grillo,,,,,
10312,5200990580,jbizzle9999 (1/6),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5201132501,jrlewick,398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Denny McCarthy G Ben Kohles G Emiliano Grillo,,,,,
10312,5201210689,islawis (2/2),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Jackson Suber G Mac Meissner G Emiliano Grillo,,,,,
10312,5201282159,marleysbeachbums (1/3),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5201286138,joeyd987 (2/2),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5201314146,MikeWiley,398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Corey Conners G Ben Kohles G Emiliano Grillo,,,,,
10312,5201315770,TheSoul (1/2),398,57,G Jackson Koivun G Wyndham Clark G Hideki Matsuyama G Jackson Suber G Doug Ghim G Benjamin James,,,,,
10312,5201317514,bentonkenneth (1/3),398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Denny McCarthy G Corey Conners G Emiliano Grillo,,,,,
10312,5201354384,faithandfamily,398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5201391004,rygvid (1/6),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5201504762,Niknak08 (7/9),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Marco Penge G Emiliano Grillo G Sungjae Im,,,,,
10312,5201535959,Dodgerbum (6/9),398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Jackson Suber G Corey Conners G Emiliano Grillo,,,,,
10312,5201626068,presto101 (3/9),398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Jackson Suber G Ben Kohles G Emiliano Grillo,,,,,
10312,5201751833,7bushes (5/5),398,57,G Jackson Koivun G Wyndham Clark G Hideki Matsuyama G Jackson Suber G Doug Ghim G Johnny Keefer,,,,,
10312,5202102674,GANNOSAURUS (1/7),398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Jackson Suber G Ben Kohles G Emiliano Grillo,,,,,
10312,5202283793,efarooq (7/10),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Jackson Suber G Ben Kohles G Emiliano Grillo,,,,,
10312,5202298682,mxbar2 (2/2),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Denny McCarthy G Ben Kohles G Emiliano Grillo,,,,,
10312,5202392644,Brianxll (66/97),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Corey Conners G Ben Kohles G Emiliano Grillo,,,,,
10312,5202426520,Maxamoo (1/3),398,57,G Si Woo Kim G Jackson Koivun G Nicolai Højgaard G Jacob Bridgeman G Ryo Hisatsune G Emiliano Grillo,,,,,
10312,5202456000,Blackmoonboy19,398,57,G Si Woo Kim G Jackson Koivun G Jake Knapp G Ben Kohles G Emiliano Grillo G Sudarshan Yellamaraju,,,,,
10312,5202718314,Mr_Awesome97 (10/18),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5202843845,Jlyles2019 (75/150),398,57,G Si Woo Kim G Jackson Koivun G J.J. Spaun G Ryo Hisatsune G Ben Kohles G Emiliano Grillo,,,,,
10312,5202894108,rkba75 (2/2),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Jackson Suber G Mac Meissner G Emiliano Grillo,,,,,
10312,5202920969,Josephraj (3/4),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Denny McCarthy G Ben Kohles G Emiliano Grillo,,,,,
10312,5202973375,TooEasy27 (47/150),398,57,G Wyndham Clark G Hideki Matsuyama G Ryan Gerard G Nicolai Højgaard G Doug Ghim G Pierceson Coody,,,,,
10312,5202977238,roces5443 (6/8),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Michael Brennan G Emiliano Grillo G Zachary Bauchou,,,,,
10312,5203017171,bamafanone,398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Emiliano Grillo,,,,,
10312,5203041273,TheHawkEntourage (12/14),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Corey Conners G Ben Kohles G Emiliano Grillo,,,,,
10312,5203061876,bhelms10 (8/50),398,57,G Si Woo Kim G Jackson Koivun G Patrick Cantlay G Jackson Suber G Jordan L. Smith G Emiliano Grillo,,,,,
10312,5203142796,rjilek05 (4/6),398,57,G Si Woo Kim G Jackson Koivun G Michael Thorbjornsen G Michael Brennan G Jackson Suber G Emiliano Grillo,,,,,
10312,5203223741,jjfmumusc (9/11),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Corey Conners G Ben Kohles G Emiliano Grillo,,,,,
10312,5203244191,teflondondadda (2/2),398,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Jackson Suber G Ben Kohles G Emiliano Grillo,,,,,
10312,5202432124,zokin (103/150),397,57,G Cameron Young G J.J. Spaun G Ryan Gerard G Davis Thompson G Doug Ghim G Ricky Castillo,,,,,
10312,5200222735,skyhoke (114/150),396,57,G Chris Gotterup G Wyndham Clark G Ryan Gerard G Jacob Bridgeman G Max Greyserman G Neal Shipley,,,,,
10312,5200380902,Harryhood84,396,57,G Jackson Koivun G Patrick Cantlay G Hideki Matsuyama G Eric Cole G Pierceson Coody G Benjamin James,,,,,
10312,5200590920,shawnzhan (119/150),396,57,G Chris Gotterup G Jackson Koivun G Nicolai Højgaard G Davis Thompson G Doug Ghim G Rasmus Neergaard-Petersen,,,,,
10312,5201098575,bodgit (1/2),396,57,G Si Woo Kim G Jackson Koivun G Ryan Gerard G Michael Thorbjornsen G Ben Kohles G Patrick Fishburn,,,,,
10312,5201385627,Scottimac11 (9/24),396,57,G Cameron Young G Chris Gotterup G Eric Cole G Jackson Suber G Max Greyserman G Emiliano Grillo,,,,,
10312,5202288273,mphilly1022 (109/121),396,57,G Cameron Young G Chris Gotterup G Michael Brennan G Eric Cole G Emiliano Grillo G Sungjae Im,,,,,
10312,5202556945,griffin6687 (10/17),396,57,G Jackson Koivun G Hideki Matsuyama G Ben Griffin G Eric Cole G Pierceson Coody G Johnny Keefer,,,,,
10312,5202656239,Dikenya (8/10),396,57,G Cameron Young G Chris Gotterup G Eric Cole G Ryo Hisatsune G Ben Kohles G Emiliano Grillo,,,,,
10312,5203189234,gatorthunder77 (4/4),396,57,G Cameron Young G Chris Gotterup G Eric Cole G Jackson Suber G Ben Kohles G Emiliano Grillo,,,,,
10312,5200790098,Charley027,395,57,G Chris Gotterup G Hideki Matsuyama G Jake Knapp G Ryan Gerard G Emiliano Grillo G Davis Chatfield,,,,,
10312,5201722197,djbrdy14 (40/150),395,57,G Cameron Young G Wyndham Clark G Eric Cole G Jackson Suber G Corey Conners G Emiliano Grillo,,,,,
10312,5201846205,Tbeno23 (3/6),395,57,G Si Woo Kim G Jackson Koivun G Patrick Cantlay G Corey Conners G Nick Taylor G Sam Stevens,,,,,
10312,5201899873,PantherFan2418 (22/150),395,57,G Wyndham Clark G Patrick Cantlay G Ben Griffin G Jacob Bridgeman G Eric Cole G Emiliano Grillo,,,,,
10312,5202298197,Jmonahan3 (14/20),395,57,G Si Woo Kim G Hideki Matsuyama G Ryan Gerard G Michael Thorbjornsen G Johnny Keefer G Emiliano Grillo,,,,,
10312,5202452695,a_papster (5/8),395,57,G Cameron Young G Chris Gotterup G Ryan Gerard G Ben Kohles G Emiliano Grillo G Davis Chatfield,,,,,
10312,5202795937,Schmiidty,395,57,G Chris Gotterup G Jake Knapp G Ryan Gerard G Ben Kohles G Emiliano Grillo G Davis Chatfield,,,,,
10312,5203152989,NYTeams25 (5/5),395,57,G Cameron Young G Wyndham Clark G Jacob Bridgeman G Eric Cole G Corey Conners G Emiliano Grillo,,,,,
10312,5203224502,shadowchomps (4/5),395,57,G Cameron Young G Si Woo Kim G Ryan Gerard G Johnny Keefer G Emiliano Grillo G Brad Dalke,,,,,
10312,5200723411,RLN90,394,57,G Cameron Young G Chris Gotterup G Harris English G Seamus Power G Nick Taylor G Hao-Tong Li,,,,,
10312,5201302879,kevin387 (6/8),394,57,G Chris Gotterup G Jackson Koivun G Ben Griffin G Seamus Power G Benjamin James G Jordan L. Smith,,,,,
10312,5201333553,Mybucs2014 (6/16),394,57,G Chris Gotterup G Jackson Koivun G J.J. Spaun G Akshay Bhatia G Mac Meissner G Vince Whaley,,,,,
10312,5201343684,Mybucs2014 (16/16),394,57,G Chris Gotterup G Jackson Koivun G J.J. Spaun G Akshay Bhatia G Mac Meissner G Vince Whaley,,,,,
10312,5201899874,PantherFan2418 (23/150),394,57,G Si Woo Kim G Patrick Cantlay G Ryan Gerard G Michael Thorbjornsen G Aldrich Potgieter G Kevin Yu,,,,,
10312,5202228812,TeeJayOrTj (61/150),394,57,G Chris Gotterup G Si Woo Kim G Ben Griffin G Matt Wallace G Emiliano Grillo G Jesper Svensson,,,,,
10312,5202348893,TommyBombs26,394,57,G Chris Gotterup G Jackson Koivun G Jake Knapp G Johnny Keefer G Ben Kohles G Seamus Power,,,,,
10312,5202889581,Mjhavs (4/12),394,57,G Si Woo Kim G Ben Griffin G Ryan Gerard G Michael Thorbjornsen G Aldrich Potgieter G Kevin Yu,,,,,
10312,5203175223,matthewcharder (1/2),394,57,G Wyndham Clark G Hideki Matsuyama G Ben Griffin G Ryan Gerard G Emiliano Grillo G Davis Chatfield,,,,,
10312,5203215620,jbanek31 (14/150),394,57,G Cameron Young G Chris Gotterup G Davis Thompson G Pierceson Coody G Ben Kohles G Christiaan Bezuidenhout,,,,,
10312,5201315811,nole91 (28/50),393,57,G Cameron Young G Jackson Koivun G Davis Thompson G Eric Cole G Pierceson Coody G Rasmus Neergaard-Petersen,,,,,
10312,5201372936,mbhabes (71/150),393,57,G Cameron Young G Ben Griffin G Akshay Bhatia G Eric Cole G Doug Ghim G Nick Taylor,,,,,
10312,5201467725,mvgophers,393,57,G Chris Gotterup G Jackson Koivun G Jake Knapp G Jackson Suber G Aldrich Potgieter G Nick Taylor,,,,,
10312,5202352378,NxtWrldChamp (15/150),393,57,G Chris Gotterup G Jackson Koivun G Harris English G Marco Penge G Aldrich Potgieter G Nick Taylor,,,,,
10312,5202448774,robswinners11 (1/6),393,57,G Jackson Koivun G Wyndham Clark G Akshay Bhatia G Michael Thorbjornsen G Michael Brennan G Hao-Tong Li,,,,,
10312,5202524476,cbosco07,393,57,G Si Woo Kim G Jackson Koivun G Ryan Gerard G Jacob Bridgeman G Ben Kohles G Nick Taylor,,,,,
10312,5202649792,bport47 (1/4),393,57,G Xander Schauffele G Si Woo Kim G Wyndham Clark G Jackson Suber G Harry Hall G Joe Highsmith,,,,,
10312,5202932209,Nisha16 (3/3),393,57,G Cameron Young G Russell Henley G Ben Griffin G Eric Cole G Emiliano Grillo G Joel Dahmen,,,,,
10312,5202976346,auctn22,393,57,G Si Woo Kim G Jackson Koivun G Ryan Gerard G Jacob Bridgeman G Nick Taylor G John Parry,,,,,
10312,5200111065,Grex123 (134/150),392,57,G Cameron Young G Chris Gotterup G Ryan Gerard G Emiliano Grillo G Sungjae Im G Nicolas Echavarria,,,,,
10312,5200519889,brenner28 (132/150),392,57,G Chris Gotterup G Wyndham Clark G Russell Henley G Matt Wallace G Harry Hall G Andrew Novak,,,,,
10312,5200706654,olivern8 (1/9),392,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Jacob Bridgeman G Aldrich Potgieter G Nick Taylor,,,,,
10312,5202484578,msgny77 (6/7),392,57,G Cameron Young G J.J. Spaun G Akshay Bhatia G Davis Thompson G Eric Cole G Stephan Jaeger,,,,,
10312,5200296049,browner24ia (81/150),391,57,G Chris Gotterup G J.J. Spaun G Ryan Gerard G Corey Conners G Nick Taylor G Max McGreevy,,,,,
10312,5201382987,jwochner (2/4),391,57,G Cameron Young G Chris Gotterup G Davis Thompson G Johnny Keefer G Benjamin James G Christiaan Bezuidenhout,,,,,
10312,5201388128,BennyHogan,391,57,G Chris Gotterup G Jackson Koivun G Nicolai Højgaard G Davis Thompson G Jackson Suber G Seamus Power,,,,,
10312,5202618591,Brock123456789012345 (2/3),391,57,G Cameron Young G Xander Schauffele G Jackson Koivun G Hao-Tong Li G Joel Dahmen G Cameron Davis,,,,,
10312,5202689091,betag21 (92/150),391,57,G Chris Gotterup G Jackson Koivun G Michael Brennan G Marco Penge G Davis Thompson G Seamus Power,,,,,
10312,5203018738,jeremyqking1 (40/150),391,57,G Xander Schauffele G Si Woo Kim G J.J. Spaun G Christiaan Bezuidenhout G Harry Hall G Taylor Pendrith,,,,,
10312,5203129593,sbcousle (71/150),391,57,G Chris Gotterup G Si Woo Kim G Jackson Koivun G Jackson Suber G Zecheng Dou G William Mouw,,,,,
10312,5203243672,saquondabark,391,57,G Chris Gotterup G Jackson Koivun G Hideki Matsuyama G Davis Thompson G Seamus Power G Matti Schmid,,,,,
10312,5200414773,RFHBulldogsDad17 (130/150),390,57,G Wyndham Clark G Russell Henley G Ryan Gerard G Michael Brennan G Eric Cole G Nick Taylor,,,,,
10312,5200882458,rich11,390,57,G Chris Gotterup G Si Woo Kim G Jackson Koivun G Andrew Novak G Sudarshan Yellamaraju G Sungjae Im,,,,,
10312,5201044580,mikesalomon (20/50),390,57,G Chris Gotterup G Si Woo Kim G Jackson Koivun G Andrew Novak G Sudarshan Yellamaraju G Sungjae Im,,,,,
10312,5202228825,TeeJayOrTj (74/150),390,57,G Wyndham Clark G J.J. Spaun G Ryan Gerard G Nicolai Højgaard G Eric Cole G Nick Taylor,,,,,
10312,5202926803,pug1pug (1/2),390,57,G Si Woo Kim G Jackson Koivun G Wyndham Clark G Jackson Suber G Ben Kohles G William Mouw,,,,,
10312,5202973428,TooEasy27 (100/150),390,57,G Xander Schauffele G Si Woo Kim G J.J. Spaun G Doug Ghim G Benjamin James G William Mouw,,,,,
10312,5202985874,Jliv35 (1/2),390,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Davis Thompson G Ben Kohles G Seamus Power,,,,,
10312,5200222699,skyhoke (78/150),389,57,G Xander Schauffele G Si Woo Kim G Michael Brennan G Doug Ghim G Johnny Keefer G Andrew Novak,,,,,
10312,5202386429,ckk-244ayk (67/150),389,57,G Chris Gotterup G Si Woo Kim G Akshay Bhatia G Jacob Bridgeman G Rasmus Neergaard-Petersen G Max McGreevy,,,,,
10312,5202832523,corypil (2/3),389,57,G Xander Schauffele G Chris Gotterup G Si Woo Kim G Eric Cole G David Lipsky G Matthieu Pavon,,,,,
10312,5202996353,niklzz,389,57,G Chris Gotterup G Si Woo Kim G Akshay Bhatia G Jacob Bridgeman G Corey Conners G Max McGreevy,,,,,
10312,5200109352,CattleChawks (2/46),388,57,G Cameron Young G Xander Schauffele G Eric Cole G Seamus Power G Nick Taylor G Beau Hossler,,,,,
10312,5200110953,Grex123 (22/150),388,57,G Chris Gotterup G Wyndham Clark G Ben Griffin G Eric Cole G Corey Conners G William Mouw,,,,,
10312,5200530803,mmcinnisPGA (1/2),388,57,G Si Woo Kim G Wyndham Clark G Akshay Bhatia G Eric Cole G Ryo Hisatsune G Jackson Suber,,,,,
10312,5201122264,DhaChosen1 (4/11),388,57,G Si Woo Kim G Wyndham Clark G Akshay Bhatia G Eric Cole G Jackson Suber G Denny McCarthy,,,,,
10312,5201141241,HobbesElTigre (7/58),388,57,G Xander Schauffele G Wyndham Clark G Akshay Bhatia G Matt Wallace G Mac Meissner G Christiaan Bezuidenhout,,,,,
10312,5201871361,llmcguinness (1/2),388,57,G Cameron Young G Chris Gotterup G Ryan Gerard G Emiliano Grillo G Zecheng Dou G Austin Smotherman,,,,,
10312,5202097929,tinderella (125/150),388,57,G Si Woo Kim G Wyndham Clark G Akshay Bhatia G Eric Cole G Corey Conners G Beau Hossler,,,,,
10312,5202107609,tc123 (15/150),388,57,G Xander Schauffele G Chris Gotterup G Jackson Koivun G Sungjae Im G Andrew Putnam G Zac Blair,,,,,
10312,5202240930,bfinstock (2/6),388,57,G Xander Schauffele G Wyndham Clark G Akshay Bhatia G Marco Penge G Christiaan Bezuidenhout G Sungjae Im,,,,,
10312,5202242201,t1mj0n3s,388,57,G Chris Gotterup G Jackson Koivun G Akshay Bhatia G Jacob Bridgeman G Ryo Hisatsune G Zac Blair,,,,,
10312,5202288259,mphilly1022 (95/121),388,57,G Chris Gotterup G Wyndham Clark G Jake Knapp G Eric Cole G Sungjae Im G William Mouw,,,,,
10312,5202299494,Chiefrichy (9/9),388,57,G Chris Gotterup G Si Woo Kim G Wyndham Clark G Jackson Suber G A.J. Ewart G Zac Blair,,,,,
10312,5202386474,ckk-244ayk (112/150),388,57,G Chris Gotterup G Wyndham Clark G Ben Griffin G Eric Cole G Sungjae Im G William Mouw,,,,,
10312,5202401176,Peanut9287,388,57,G Chris Gotterup G Jackson Koivun G Akshay Bhatia G Nicolai Højgaard G Ben Kohles G Zac Blair,,,,,
10312,5202719825,Freddy11 (12/30),388,57,G Xander Schauffele G Wyndham Clark G Akshay Bhatia G Matt Wallace G Ben Kohles G Christiaan Bezuidenhout,,,,,
10312,5202999073,JMHurst82 (2/2),388,57,G Chris Gotterup G Si Woo Kim G Wyndham Clark G Max Greyserman G A.J. Ewart G Zac Blair,,,,,
10312,5200332178,Fantassin (39/150),387,57,G Chris Gotterup G Si Woo Kim G Ben Griffin G Davis Thompson G Sam Stevens G William Mouw,,,,,
10312,5200548025,k-mac,387,57,G Jackson Koivun G Wyndham Clark G J.J. Spaun G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5201184127,almarr65 (20/150),387,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5201418119,zdub1994 (4/7),387,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5201578304,Dubbleb2 (11/150),387,57,G Si Woo Kim G Wyndham Clark G Ryan Gerard G Nicolai Højgaard G Johnny Keefer G William Mouw,,,,,
10312,5202383411,JACKFLACK,387,57,G Jackson Koivun G Wyndham Clark G J.J. Spaun G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5202548173,ezmoney6969 (4/5),387,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5202783235,dtawill,387,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Akshay Bhatia G Jordan L. Smith G Zac Blair,,,,,
10312,5202834660,danielmoneymaker (5/5),387,57,G Jackson Koivun G Wyndham Clark G J.J. Spaun G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5202874029,WINNERS360 (2/3),387,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5202927517,StoveFandrick (25/25),387,57,G Jackson Koivun G Wyndham Clark G Russell Henley G Akshay Bhatia G Kris Ventura G Zac Blair,,,,,
10312,5202934722,Josephraj (4/4),387,57,G Jackson Koivun G Wyndham Clark G Jake Knapp G Akshay Bhatia G Ben Kohles G Zac Blair,,,,,
10312,5203173369,jerryjudd (6/8),387,57,G Chris Gotterup G Si Woo Kim G Ryan Gerard G Ryo Hisatsune G Benjamin James G Andrew Novak,,,,,
10312,5203234081,BreakRibs (7/9),387,57,G Cameron Young G Jackson Koivun G Patrick Cantlay G Eric Cole G Nicolas Echavarria G Mark Hubbard,,,,,
10312,5200271319,mtucker98 (3/5),386,57,G Chris Gotterup G Si Woo Kim G Hideki Matsuyama G Ben Kohles G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5200860737,Boots2082,386,57,G Cameron Young G Si Woo Kim G Jackson Koivun G Ben Kohles G Chandler Phillips G Mark Hubbard,,,,,
10312,5201054387,hoosisrmike1960 (1/6),386,57,G Cameron Young G Chris Gotterup G Si Woo Kim G Tom Hoge G Joel Dahmen G Zac Blair,,,,,
10312,5201084041,gginder (6/10),386,57,G Chris Gotterup G Jackson Koivun G Jake Knapp G Davis Thompson G Johnny Keefer G Chandler Phillips,,,,,
10312,5201322232,Cutmaster08,386,57,G Si Woo Kim G Russell Henley G Akshay Bhatia G Eric Cole G Matt Wallace G Christiaan Bezuidenhout,,,,,
10312,5201689568,DETROITSAUSAGE (4/4),386,57,G Chris Gotterup G Si Woo Kim G Hideki Matsuyama G Ben Kohles G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5202044403,pokeyman2008,386,57,G Chris Gotterup G Si Woo Kim G Hideki Matsuyama G Rasmus Neergaard-Petersen G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5202107614,tc123 (20/150),386,57,G Si Woo Kim G Russell Henley G Akshay Bhatia G Jacob Bridgeman G Eric Cole G Christiaan Bezuidenhout,,,,,
10312,5202433640,Tru210 (1/4),386,57,G Chris Gotterup G Jackson Koivun G Jake Knapp G Davis Thompson G Benjamin James G Chandler Phillips,,,,,
10312,5202487762,csiemers10,386,57,G Chris Gotterup G Jackson Koivun G Jake Knapp G Davis Thompson G Benjamin James G Chandler Phillips,,,,,
10312,5202494553,fro1127,386,57,G Chris Gotterup G Si Woo Kim G Hideki Matsuyama G Corey Conners G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5202601632,bigronald31 (1/2),386,57,G Chris Gotterup G Si Woo Kim G Hideki Matsuyama G Denny McCarthy G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5202625265,stad1234 (2/2),386,57,G Cameron Young G Chris Gotterup G Si Woo Kim G Joel Dahmen G Patrick Rodgers G Zac Blair,,,,,
10312,5203106977,reece555,386,57,G Chris Gotterup G Si Woo Kim G Patrick Cantlay G Ben Kohles G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5200556078,fja2k,385,57,G Si Woo Kim G Wyndham Clark G Hideki Matsuyama G Ben Kohles G Christiaan Bezuidenhout G Zac Blair,,,,,
10312,5202581665,homertime34 (2/2),385,57,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Eric Cole G Ryo Hisatsune G Zac Blair,,,,,
