Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS,,,,,,,,,,,,,,
2739,5207877202,bkottmann,330,98.5,G Cameron Young G Jackson Koivun G Aaron Rai G Zac Blair G Kris Ventura G Aaron Wise,,,,,,,,,,,,,,,,,,,
2759,5208207075,gginder,359,98,G Jackson Koivun G Ryan Gerard G Davis Thompson G Blades Brown G Chris Kirk G Lee Hodges,,,,,,,,,,,,,,,,,,,
2759,5207900863,krausy13,356,98,G Hideki Matsuyama G Ryan Gerard G Alex Fitzpatrick G Blades Brown G Ben Kohles G Zachary Bauchou,,,,,,,,,,,,,,,,,,,
2759,5209072924,btf151,355,98,G Hideki Matsuyama G Ryan Gerard G Tom Kim G Blades Brown G Zac Blair G Seamus Power,,,,,,,,,,,,,,,,,,,
2759,5208711063,JoeyRagu69,353,98,G Jackson Koivun G Justin Thomas G Blades Brown G Ben Kohles G Michael Kim G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2759,5209842960,arnie1430,353,98,G Hideki Matsuyama G Ryan Gerard G Aaron Rai G Blades Brown G Alex Smalley G Matthew McCarty,,,,,,,,,,,,,,,,,,,
2759,5208334679,msc2,351,98,G Hideki Matsuyama G Ryan Gerard G Harris English G Blades Brown G Jordan L. Smith G Michael Kim,,,,,,,,,,,,,,,,,,,
2759,5209327834,anthony3534,350,98,G Cameron Young G Hideki Matsuyama G Ben Griffin G Ryo Hisatsune G Stephan Jaeger G Austin Smotherman,,,,,,,,,,,,,,,,,,,
2759,5208663707,kevinm440,349,98,G Hideki Matsuyama G Ryan Gerard G Aaron Rai G J.T. Poston G Michael Kim G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2759,5209362773,JLong456,349,98,G Cameron Young G Ben Griffin G Alex Fitzpatrick G Matt Wallace G Max McGreevy G Lucas Glover,,,,,,,,,,,,,,,,,,,
2759,5209661635,milesholcomb,349,98,G Ryan Gerard G Ben Griffin G Aaron Rai G Ben Kohles G Matt Wallace G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2759,5209444241,MonacoMarj,348,98,G Cameron Young G Justin Thomas G Keegan Bradley G Blades Brown G Adrien Dumont De Chassart G Brandt Snedeker,,,,,,,,,,,,,,,,,,,
2759,5208548044,oneforthemoney3,347,98,G Justin Thomas G Ben Griffin G Keegan Bradley G Brian Harman G Blades Brown G Davis Chatfield,,,,,,,,,,,,,,,,,,,
2759,5207760714,judiebean,346,98,G Hideki Matsuyama G Justin Thomas G Ben Griffin G Mac Meissner G Matt Wallace G Patrick Rodgers,,,,,,,,,,,,,,,,,,,
2759,5209537782,dav1120,346,98,G Cameron Young G Hideki Matsuyama G Harris English G Blades Brown G Denny McCarthy G Davis Riley,,,,,,,,,,,,,,,,,,,
2759,5208319958,Aussie1410,345,98,G Jackson Koivun G Justin Thomas G Alex Fitzpatrick G Michael Kim G Jason Day G Andrew Putnam,,,,,,,,,,,,,,,,,,,
2759,5208445374,agrus741,344,98,G Hideki Matsuyama G Justin Thomas G Rasmus Højgaard G Rasmus Neergaard-Petersen G Tony Finau G Jesper Svensson,,,,,,,,,,,,,,,,,,,
2759,5209448120,lhallett,343,98,G Justin Thomas G Ryan Gerard G Aaron Rai G Ben Kohles G Matt Wallace G Johnny Keefer,,,,,,,,,,,,,,,,,,,
2759,5209744026,porky78,343,98,G Cameron Young G Tom Kim G Aaron Rai G Alex Noren G Nicolas Echavarria G Joel Dahmen,,,,,,,,,,,,,,,,,,,
2759,5207397428,docdougyb,342,98,G Cameron Young G Tom Kim G Keith Mitchell G Blades Brown G Matt Wallace G Marco Penge,,,,,,,,,,,,,,,,,,,
2759,5208393891,UtahTexan,342,98,G Cameron Young G Hideki Matsuyama G Aaron Rai G J.T. Poston G Nick Taylor G Karl Vilips,,,,,,,,,,,,,,,,,,,
2759,5208329178,kylehaeussler,341,98,G Cameron Young G Jackson Koivun G Brian Harman G Jackson Suber G Nicolas Echavarria G Matthew McCarty,,,,,,,,,,,,,,,,,,,
2759,5208268467,ethanbeas17,340,98,G Cameron Young G Ryan Gerard G Blades Brown G Sungjae Im G Ben Kohles G Luke Clanton,,,,,,,,,,,,,,,,,,,
2759,5208916114,danetrain999,340,98,G Cameron Young G Jackson Koivun G Blades Brown G Ben Kohles G Christiaan Bezuidenhout G Davis Chatfield,,,,,,,,,,,,,,,,,,,
2759,5209789286,JoeySwerve,340,98,G Cameron Young G Ryan Gerard G Blades Brown G Sungjae Im G Ben Kohles G Kevin Roy,,,,,,,,,,,,,,,,,,,
2759,5209811534,crc505,340,98,G Cameron Young G Hideki Matsuyama G Blades Brown G Ben Kohles G J.T. Poston G Zac Blair,,,,,,,,,,,,,,,,,,,
2759,5209444411,Mrboozer,338,98,G Cameron Young G Keegan Bradley G Brooks Koepka G Blades Brown G Ben Kohles G Andrew Putnam,,,,,,,,,,,,,,,,,,,
2759,5209196459,InaFlash,337,98,G Cameron Young G Ryan Gerard G Mac Meissner G Alex Smalley G J.T. Poston G Ricky Castillo,,,,,,,,,,,,,,,,,,,
2759,5209610810,tzshannon,334,98,G Cameron Young G Aaron Rai G Blades Brown G Sungjae Im G Ben Kohles G J.T. Poston,,,,,,,,,,,,,,,,,,,
2759,5209717054,griffalicious24,334,98,G Cameron Young G Aaron Rai G Blades Brown G Sungjae Im G Ben Kohles G J.T. Poston,,,,,,,,,,,,,,,,,,,
2788,5209409611,B32044,355,97.5,G Jackson Koivun G Hideki Matsuyama G Davis Thompson G Blades Brown G Chris Kirk G Chandler Phillips,,,,,,,,,,,,,,,,,,,
2788,5209515638,thebighugger69,355,97.5,G Hideki Matsuyama G Michael Brennan G Brian Harman G Jordan Spieth G Alex Noren G Alex Smalley,,,,,,,,,,,,,,,,,,,
2788,5208149294,manbear34,354,97.5,G Hideki Matsuyama G Ryan Gerard G Tom Kim G Chris Kirk G Michael Kim G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2788,5209594402,lilcoachw,354,97.5,G Jackson Koivun G Alex Fitzpatrick G Brian Harman G Blades Brown G Ben Kohles G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2788,5207760917,Hi9klc41993,352,97.5,G Jackson Koivun G Hideki Matsuyama G Brooks Koepka G Jordan Spieth G Nick Taylor G Brandt Snedeker,,,,,,,,,,,,,,,,,,,
2788,5207812442,goldensac,350,97.5,G Jackson Koivun G Ryan Gerard G Keith Mitchell G Blades Brown G Ben Kohles G Jackson Suber,,,,,,,,,,,,,,,,,,,
2788,5207394910,Tfusco86,347,97.5,G Tom Kim G Ben Griffin G Keegan Bradley G Brian Harman G Chris Kirk G Nicolas Echavarria,,,,,,,,,,,,,,,,,,,
2788,5209747542,joshharter,347,97.5,G Ryan Gerard G Ben Griffin G Mac Meissner G Jordan Spieth G Keith Mitchell G J.T. Poston,,,,,,,,,,,,,,,,,,,
2788,5208338568,Mrthensel,346,97.5,G Cameron Young G Hideki Matsuyama G Ben Kohles G Rasmus Højgaard G Ryo Hisatsune G Nick Taylor,,,,,,,,,,,,,,,,,,,
2788,5208745843,bassman1112,346,97.5,G Hideki Matsuyama G Ryan Gerard G Alex Fitzpatrick G Blades Brown G J.T. Poston G Zac Blair,,,,,,,,,,,,,,,,,,,
2788,5209833643,infinityrace,346,97.5,G Jackson Koivun G Tom Kim G Brian Harman G Blades Brown G Ben Kohles G Luke Clanton,,,,,,,,,,,,,,,,,,,
2788,5207876538,theriteofspring,344,97.5,G Jackson Koivun G Ryan Gerard G Tom Kim G Ryo Hisatsune G Zac Blair G Luke Clanton,,,,,,,,,,,,,,,,,,,
2788,5207969979,Hanks14,343,97.5,G Cameron Young G Hideki Matsuyama G Blades Brown G Rasmus Højgaard G Christiaan Bezuidenhout G Zac Blair,,,,,,,,,,,,,,,,,,,
2788,5209307636,Shikellamy300,343,97.5,G Jackson Koivun G Ben Griffin G Aaron Rai G Sungjae Im G Christiaan Bezuidenhout G Lucas Glover,,,,,,,,,,,,,,,,,,,
2788,5207450200,kjanicek06,340,97.5,G Cameron Young G Mac Meissner G Alex Noren G Blades Brown G Sungjae Im G Ben Kohles,,,,,,,,,,,,,,,,,,,
2788,5208899326,mtibaudo,340,97.5,G Cameron Young G Brian Harman G Mac Meissner G Blades Brown G Sungjae Im G Ben Kohles,,,,,,,,,,,,,,,,,,,
2788,5209516078,jordan7169,339,97.5,G Aaron Rai G Alex Fitzpatrick G Brooks Koepka G Mac Meissner G Blades Brown G Chris Kirk,,,,,,,,,,,,,,,,,,,
2788,5208142376,re585,338,97.5,G Cameron Young G Michael Brennan G Blades Brown G Sungjae Im G Matt Wallace G Christiaan Bezuidenhout,,,,,,,,,,,,,,,,,,,
2788,5209408773,WilforkOnThe1stDate,337,97.5,G Cameron Young G Keegan Bradley G Aaron Rai G Emiliano Grillo G Rasmus Neergaard-Petersen G Nick Taylor,,,,,,,,,,,,,,,,,,,
2788,5207908920,plagolfdan,336,97.5,G Jackson Koivun G Aaron Rai G Alex Fitzpatrick G Jordan Spieth G Christiaan Bezuidenhout G Steven Fisk,,,,,,,,,,,,,,,,,,,
2788,5208092166,bullet1964,335,97.5,G Cameron Young G Justin Thomas G Ryan Gerard G Kevin Roy G Nicolas Echavarria G Aldrich Potgieter,,,,,,,,,,,,,,,,,,,
2809,5209770523,Raskel123,357,97,G Hideki Matsuyama G Ben Griffin G Keegan Bradley G Keith Mitchell G Blades Brown G Lucas Glover,,,,,,,,,,,,,,,,,,,
2809,5209686998,BigCat4Life,355,97,G Jackson Koivun G Hideki Matsuyama G Ryan Gerard G Emiliano Grillo G Stephan Jaeger G Kris Ventura,,,,,,,,,,,,,,,,,,,
2809,5208481238,mattyfwinner,353,97,G Ben Griffin G Aaron Rai G Michael Brennan G Brian Harman G Eric Cole G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2809,5208984432,GradyBug2020,351,97,G Jackson Koivun G Tom Kim G Alex Fitzpatrick G Matt Wallace G Ryo Hisatsune G Johnny Keefer,,,,,,,,,,,,,,,,,,,
2809,5207508150,Copacroz02,349,97,G Jackson Koivun G Hideki Matsuyama G Michael Brennan G Michael Kim G Ryo Hisatsune G Zac Blair,,,,,,,,,,,,,,,,,,,
2809,5208410028,wrb41,348,97,G Jackson Koivun G Ben Griffin G Alex Fitzpatrick G Alex Noren G Ricky Castillo G Andrew Novak,,,,,,,,,,,,,,,,,,,
2809,5208971154,73pd2x,348,97,G Cameron Young G Hideki Matsuyama G Mac Meissner G Chris Kirk G Emiliano Grillo G Nick Taylor,,,,,,,,,,,,,,,,,,,
2809,5209775451,wagzeod,348,97,G Cameron Young G Hideki Matsuyama G Blades Brown G Christiaan Bezuidenhout G Bud Cauley G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2809,5208299015,kmedley,347,97,G Ryan Gerard G Ben Griffin G Alex Fitzpatrick G Blades Brown G Sungjae Im G J.T. Poston,,,,,,,,,,,,,,,,,,,
2809,5209790561,spop17,346,97,G Jackson Koivun G Tom Kim G Michael Brennan G Blades Brown G J.T. Poston G Lucas Glover,,,,,,,,,,,,,,,,,,,
2809,5209473047,jwc5e9,345,97,G Jackson Koivun G Ben Griffin G Keegan Bradley G Christiaan Bezuidenhout G J.T. Poston G Lee Hodges,,,,,,,,,,,,,,,,,,,
2809,5207840423,bulldog590,344,97,G Jackson Koivun G Ben Griffin G Maverick McNealy G Mac Meissner G Ricky Castillo G Matt Kuchar,,,,,,,,,,,,,,,,,,,
2809,5209177319,KaiserSose199,343,97,G Cameron Young G Hideki Matsuyama G Alex Noren G Alex Smalley G J.T. Poston G Zac Blair,,,,,,,,,,,,,,,,,,,
2809,5209096289,davidsmith30,341,97,G Jackson Koivun G Justin Thomas G Brian Harman G J.T. Poston G Chris Kirk G Bud Cauley,,,,,,,,,,,,,,,,,,,
2809,5208112503,wooftits,339,97,G Cameron Young G Ben Griffin G Mac Meissner G Ben Kohles G Ryo Hisatsune G Rasmus Neergaard-Petersen,,,,,,,,,,,,,,,,,,,
2809,5209831126,siggyfootball,338,97,G Cameron Young G Jackson Koivun G Mac Meissner G Sungjae Im G Ricky Castillo G Mark Hubbard,,,,,,,,,,,,,,,,,,,
2809,5207279715,Fatal1ty67,334,97,G Cameron Young G Harris English G Brian Harman G Jordan L. Smith G Matt Wallace G Rasmus Neergaard-Petersen,,,,,,,,,,,,,,,,,,,
2826,5208962609,ipmoore,359,96.5,G Hideki Matsuyama G Ryan Gerard G Ben Griffin G Christiaan Bezuidenhout G Ryo Hisatsune G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2826,5209278578,JTcapSNAKE,357,96.5,G Jackson Koivun G Ryan Gerard G Maverick McNealy G Michael Kim G Emiliano Grillo G Max McGreevy,,,,,,,,,,,,,,,,,,,
2826,5209185731,jjshea23,353,96.5,G Hideki Matsuyama G Justin Thomas G Keegan Bradley G Blades Brown G Alex Smalley G Lucas Glover,,,,,,,,,,,,,,,,,,,
2826,5208667890,Arnie15,352,96.5,G Cameron Young G Hideki Matsuyama G Keith Mitchell G Blades Brown G Ryo Hisatsune G Ricky Castillo,,,,,,,,,,,,,,,,,,,
2826,5207193510,CDizzle75,350,96.5,G Hideki Matsuyama G Ryan Gerard G Keegan Bradley G Ben Kohles G Chris Kirk G Johnny Keefer,,,,,,,,,,,,,,,,,,,
2826,5207755775,storfelen,349,96.5,G Cameron Young G Tom Kim G Blades Brown G Alex Smalley G Rasmus Højgaard G Chris Kirk,,,,,,,,,,,,,,,,,,,
2826,5209356396,clochiatto,349,96.5,G Hideki Matsuyama G Ryan Gerard G Keegan Bradley G Sungjae Im G Michael Kim G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2826,5208236219,ra8erfan111,348,96.5,G Cameron Young G Hideki Matsuyama G Alex Fitzpatrick G Blades Brown G Ryo Hisatsune G Stefano Mazzoli,,,,,,,,,,,,,,,,,,,
2826,5207501377,kmalo9,347,96.5,G Jackson Koivun G Ryan Gerard G Ben Griffin G Sungjae Im G Jackson Suber G Chandler Phillips,,,,,,,,,,,,,,,,,,,
2826,5209648788,shadowboy30,347,96.5,G Hideki Matsuyama G Ben Griffin G Keegan Bradley G Blades Brown G Christiaan Bezuidenhout G Zac Blair,,,,,,,,,,,,,,,,,,,
2826,5209105648,CuredMeat,346,96.5,G Jackson Koivun G Ben Griffin G Keegan Bradley G Mac Meissner G Johnny Keefer G Austin Smotherman,,,,,,,,,,,,,,,,,,,
2826,5209654653,tinarobinette,346,96.5,G Jackson Koivun G Ryan Gerard G Alex Fitzpatrick G Blades Brown G Jackson Suber G Kris Ventura,,,,,,,,,,,,,,,,,,,
2826,5207680539,Shahshank42,345,96.5,G Justin Thomas G Ryan Gerard G Aaron Rai G Blades Brown G Max Greyserman G Ricky Castillo,,,,,,,,,,,,,,,,,,,
2826,5207409516,EagleMikeFarmer,343,96.5,G Cameron Young G Ryan Gerard G Brian Harman G Alex Smalley G Christiaan Bezuidenhout G Kris Ventura,,,,,,,,,,,,,,,,,,,
2826,5208830190,shaltoid,341,96.5,G Ben Griffin G Maverick McNealy G Aaron Rai G Mac Meissner G Blades Brown G Zac Blair,,,,,,,,,,,,,,,,,,,
2826,5207386027,FamousPaco,338,96.5,G Cameron Young G Aaron Rai G Mac Meissner G Alex Noren G Ben Kohles G Joel Dahmen,,,,,,,,,,,,,,,,,,,
2826,5208266761,Mikeypo2017,324,96.5,G Cameron Young G Aaron Rai G Harris English G Ben Kohles G J.T. Poston G Rasmus Neergaard-Petersen,,,,,,,,,,,,,,,,,,,
2826,5208971547,timmort2,324,96.5,G Cameron Young G Aaron Rai G Harris English G Ben Kohles G J.T. Poston G Rasmus Neergaard-Petersen,,,,,,,,,,,,,,,,,,,
2826,5209294646,tonerman40,324,96.5,G Cameron Young G Aaron Rai G Harris English G Ben Kohles G J.T. Poston G Rasmus Neergaard-Petersen,,,,,,,,,,,,,,,,,,,
2845,5207863334,SASOO12,356,96,G Hideki Matsuyama G Justin Thomas G Ryan Gerard G Matt Wallace G Ryo Hisatsune G Lee Hodges,,,,,,,,,,,,,,,,,,,
2845,5207771856,Ftheworld,352,96,G Cameron Young G Ben Griffin G Brian Harman G Alex Smalley G Bud Cauley G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2845,5209270502,ChiTownTony72,352,96,G Jackson Koivun G Justin Thomas G Ben Griffin G Keith Mitchell G Ryo Hisatsune G Danny Walker,,,,,,,,,,,,,,,,,,,
2845,5207647565,joey19votto,350,96,G Cameron Young G Hideki Matsuyama G Ryan Gerard G Ricky Castillo G Mackenzie Hughes G Chandler Blanchet,,,,,,,,,,,,,,,,,,,
2845,5209013876,jley24,350,96,G Cameron Young G Hideki Matsuyama G Ben Kohles G Alex Smalley G Ryo Hisatsune G Nick Taylor,,,,,,,,,,,,,,,,,,,
2845,5209865530,gulb08,350,96,G Jackson Koivun G Ben Griffin G Brooks Koepka G Blades Brown G Rasmus Højgaard G Matthew McCarty,,,,,,,,,,,,,,,,,,,
2845,5209685057,JJdabomb491,349,96,G Jackson Koivun G Hideki Matsuyama G Justin Thomas G Ryo Hisatsune G Stephan Jaeger G Kris Ventura,,,,,,,,,,,,,,,,,,,
2845,5209737114,Grbrown5,347,96,G Tom Kim G Ben Griffin G Aaron Rai G Brian Harman G Blades Brown G Luke Clanton,,,,,,,,,,,,,,,,,,,
2845,5208031725,KillerMikul,345,96,G Jackson Koivun G Davis Thompson G Mac Meissner G Alex Noren G Matt Wallace G Chris Kirk,,,,,,,,,,,,,,,,,,,
2845,5209399924,Ricochet41,345,96,G Cameron Young G Ryan Gerard G Ben Kohles G Alex Smalley G Christiaan Bezuidenhout G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2845,5209106352,32Coltsfan,344,96,G Ryan Gerard G Tom Kim G Aaron Rai G Mac Meissner G Blades Brown G Chandler Phillips,,,,,,,,,,,,,,,,,,,
2845,5209600503,mnelizondo,343,96,G Cameron Young G Jackson Koivun G J.T. Poston G Ryo Hisatsune G Nick Taylor G Denny McCarthy,,,,,,,,,,,,,,,,,,,
2845,5208990935,slim10783,342,96,G Ryan Gerard G Ben Griffin G Aaron Rai G Ben Kohles G J.T. Poston G Michael Kim,,,,,,,,,,,,,,,,,,,
2845,5207446304,vanderthor,340,96,G Cameron Young G Jackson Koivun G Blades Brown G J.T. Poston G Bud Cauley G Davis Chatfield,,,,,,,,,,,,,,,,,,,
2845,5209736208,DCB1,338,96,G Cameron Young G Brooks Koepka G Harris English G Jordan Spieth G J.T. Poston G Eric Cole,,,,,,,,,,,,,,,,,,,
2845,5207424770,4grlslhmt,335,96,G Cameron Young G Ryan Gerard G Harris English G J.T. Poston G Michael Kim G Matthew McCarty,,,,,,,,,,,,,,,,,,,
2845,5207204169,Zack7831,330,96,G Cameron Young G Aaron Rai G Brian Harman G Ben Kohles G J.T. Poston G Rasmus Neergaard-Petersen,,,,,,,,,,,,,,,,,,,
2845,5209708712,BUTCH180,289,96,G Patrick Cantlay G Ryan Gerard G Jordan Spieth G Sungjae Im G Alex Smalley G Bud Cauley,,,,,,,,,,,,,,,,,,,
2863,5209599011,Raygills22,362,95.5,G Hideki Matsuyama G Ryan Gerard G Ben Griffin G Alex Smalley G Matt Wallace G Lee Hodges,,,,,,,,,,,,,,,,,,,
2863,5209819020,AwesomeFarts,359,95.5,G Hideki Matsuyama G Ryan Gerard G Ben Griffin G Alex Smalley G Rasmus Højgaard G Lucas Glover,,,,,,,,,,,,,,,,,,,
2863,5207557056,Kmilk2,358,95.5,G Cameron Young G Jackson Koivun G Blades Brown G Benjamin James G Johnny Keefer G Luke Clanton,,,,,,,,,,,,,,,,,,,
2863,5209601845,XLRV,350,95.5,G Hideki Matsuyama G Tom Kim G Harris English G Brian Harman G Blades Brown G Mackenzie Hughes,,,,,,,,,,,,,,,,,,,
2863,5209219479,pack_horse,349,95.5,G Hideki Matsuyama G Ryan Gerard G Aaron Rai G Ben Kohles G Michael Kim G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2863,5208003029,fasted86,347,95.5,G Jackson Koivun G Justin Thomas G Ryan Gerard G Brian Harman G Aaron Wise G Brandt Snedeker,,,,,,,,,,,,,,,,,,,
2863,5209662501,7Jaguar7Paw7,347,95.5,G Jackson Koivun G Tom Kim G Ben Griffin G Blades Brown G Christiaan Bezuidenhout G Gordon Sargent,,,,,,,,,,,,,,,,,,,
2863,5207504942,rockies475,346,95.5,G Jackson Koivun G Alex Fitzpatrick G Brian Harman G Blades Brown G Ben Kohles G Christiaan Bezuidenhout,,,,,,,,,,,,,,,,,,,
2863,5209150557,Altoids,345,95.5,G Cameron Young G Ryan Gerard G Blades Brown G Sungjae Im G Chris Kirk G Bud Cauley,,,,,,,,,,,,,,,,,,,
2863,5208490341,Durant888,343,95.5,G Cameron Young G Jackson Koivun G Jordan L. Smith G J.T. Poston G Michael Kim G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2863,5208490446,jimhayer,340,95.5,G Hideki Matsuyama G Ryan Gerard G Mac Meissner G Sungjae Im G Matt Wallace G J.T. Poston,,,,,,,,,,,,,,,,,,,
2874,5209411258,cmack13912,365,95,G Ryan Gerard G Ben Griffin G Brian Harman G Doug Ghim G Blades Brown G Ryo Hisatsune,,,,,,,,,,,,,,,,,,,
2874,5207421267,11GLAsla,354,95,G Hideki Matsuyama G Ryan Gerard G Keith Mitchell G Blades Brown G Ben Kohles G Matt Wallace,,,,,,,,,,,,,,,,,,,
2874,5208709503,seriousam69,353,95,G Hideki Matsuyama G Ryan Gerard G Mac Meissner G Blades Brown G Ben Kohles G Alex Smalley,,,,,,,,,,,,,,,,,,,
2874,5208388805,drewloutz,352,95,G Ryan Gerard G Tom Kim G Keegan Bradley G Blades Brown G Matt Wallace G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2874,5209788306,dpgrinder,351,95,G Jackson Koivun G Aaron Rai G Keith Mitchell G Blades Brown G Sungjae Im G Alex Smalley,,,,,,,,,,,,,,,,,,,
2874,5208096588,tommyboy11,347,95,G Cameron Young G Ryan Gerard G Alex Fitzpatrick G Ryo Hisatsune G Rasmus Neergaard-Petersen G A.J. Ewart,,,,,,,,,,,,,,,,,,,
2874,5208213444,lferris,346,95,G Hideki Matsuyama G Ben Griffin G Aaron Rai G Ben Kohles G Matt Wallace G Chris Kirk,,,,,,,,,,,,,,,,,,,
2874,5209405124,PV64DK,344,95,G Cameron Young G Jackson Koivun G Blades Brown G J.T. Poston G Denny McCarthy G Chandler Phillips,,,,,,,,,,,,,,,,,,,
2874,5207207955,ithappens197422,343,95,G Cameron Young G Tom Kim G Blades Brown G Ben Kohles G Matt Wallace G Chris Kirk,,,,,,,,,,,,,,,,,,,
2874,5208545959,KendoVT,343,95,G Cameron Young G Tom Kim G Blades Brown G Ben Kohles G Matt Wallace G Chris Kirk,,,,,,,,,,,,,,,,,,,
2874,5208475747,blackgold007,341,95,G Jackson Koivun G Justin Thomas G Aaron Rai G Jordan Spieth G Ricky Castillo G Patrick Rodgers,,,,,,,,,,,,,,,,,,,
2874,5207648573,thebigbubba,339,95,G Cameron Young G Hideki Matsuyama G Mac Meissner G Matt Wallace G Chris Kirk G Ricky Castillo,,,,,,,,,,,,,,,,,,,
2874,5209594859,pottorf07,336,95,G Cameron Young G Hideki Matsuyama G Brooks Koepka G Jordan Spieth G Sam Stevens G David Lipsky,,,,,,,,,,,,,,,,,,,
2887,5209671576,UncleThamous,356,94.5,G Jackson Koivun G Ryan Gerard G Ben Griffin G Emiliano Grillo G Nick Taylor G John Parry,,,,,,,,,,,,,,,,,,,
2887,5207252933,joka290,354,94.5,G Hideki Matsuyama G Tom Kim G Aaron Rai G Brian Harman G Blades Brown G Joel Dahmen,,,,,,,,,,,,,,,,,,,
2887,5207697039,brandoncook11,353,94.5,G Cameron Young G Tom Kim G Alex Noren G Blades Brown G Chris Kirk G Emiliano Grillo,,,,,,,,,,,,,,,,,,,
2887,5208136981,thebutchers,353,94.5,G Jackson Koivun G Ben Griffin G Aaron Rai G Sungjae Im G Ryo Hisatsune G Lee Hodges,,,,,,,,,,,,,,,,,,,
2887,5209498934,Jonnywheelz,352,94.5,G Jackson Koivun G Tom Kim G Brian Harman G Blades Brown G Ben Kohles G William Mouw,,,,,,,,,,,,,,,,,,,
2887,5207906665,ihave6rolls,351,94.5,G Justin Thomas G Tom Kim G Brian Harman G Jordan Spieth G Blades Brown G Chris Kirk,,,,,,,,,,,,,,,,,,,
2887,5209602061,redsmokey,351,94.5,G Jackson Koivun G Tom Kim G Alex Noren G Blades Brown G Sungjae Im G Michael Kim,,,,,,,,,,,,,,,,,,,
2887,5207568312,aak15,349,94.5,G Cameron Young G Ryan Gerard G Ben Griffin G Matt Wallace G Max McGreevy G John Parry,,,,,,,,,,,,,,,,,,,
2887,5207748144,miamchamp2000,349,94.5,G Cameron Young G Hideki Matsuyama G Keith Mitchell G Blades Brown G Nick Taylor G Kevin Roy,,,,,,,,,,,,,,,,,,,
2887,5209451727,Docsdogs49,349,94.5,G Hideki Matsuyama G Ryan Gerard G Alex Fitzpatrick G Jordan Spieth G Sepp Straka G Tony Finau,,,,,,,,,,,,,,,,,,,
2887,5209701436,pgomes11,349,94.5,G Cameron Young G Hideki Matsuyama G Jordan Spieth G J.T. Poston G Eric Cole G Nick Taylor,,,,,,,,,,,,,,,,,,,
2887,5209817930,jverd3196,349,94.5,G Jackson Koivun G Tom Kim G Brian Harman G Ben Kohles G Ryo Hisatsune G Nick Taylor,,,,,,,,,,,,,,,,,,,
2887,5207255039,Derelict,348,94.5,G Justin Thomas G Ryan Gerard G Brooks Koepka G Blades Brown G Rasmus Højgaard G Michael Kim,,,,,,,,,,,,,,,,,,,
2887,5209513444,Phatcat19,348,94.5,G Ryan Gerard G Ben Griffin G Alex Fitzpatrick G Brian Harman G J.T. Poston G Michael Kim,,,,,,,,,,,,,,,,,,,
2887,5209594120,Ancient_Mariner,348,94.5,G Cameron Young G Hideki Matsuyama G Blades Brown G Ben Kohles G Ryo Hisatsune G Ricky Castillo,,,,,,,,,,,,,,,,,,,
2887,5209793294,ToBoggan34,348,94.5,G Ryan Gerard G Tom Kim G Ben Griffin G Matt Wallace G Christiaan Bezuidenhout G Sepp Straka,,,,,,,,,,,,,,,,,,,
2887,5209811255,prestop813,348,94.5,G Cameron Young G Hideki Matsuyama G Blades Brown G Ben Kohles G Ryo Hisatsune G Jackson Suber,,,,,,,,,,,,,,,,,,,
2887,5208078006,krueg336,346,94.5,G Jackson Koivun G Aaron Rai G Alex Fitzpatrick G Blades Brown G Ben Kohles G Lucas Glover,,,,,,,,,,,,,,,,,,,
2887,5209000568,cleverst,346,94.5,G Hideki Matsuyama G Ben Griffin G Aaron Rai G Sungjae Im G Matt Wallace G Chris Kirk,,,,,,,,,,,,,,,,,,,
2887,5209638475,ajburns17,346,94.5,G Jackson Koivun G Tom Kim G Brian Harman G Blades Brown G Christiaan Bezuidenhout G Zac Blair,,,,,,,,,,,,,,,,,,,
2887,5209679324,emilycayson,346,94.5,G Cameron Young G Tom Kim G Mac Meissner G Blades Brown G Matt Wallace G Max McGreevy,,,,,,,,,,,,,,,,,,,
