Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4431,5196722977,puppet0311,324,97,G Kurt Kitayama G Pierceson Coody G Tony Finau G Benjamin James G William Mouw G Taylor Moore,,,,,
4431,5196751127,tgarb529,324,97,G Hideki Matsuyama G Tom Kim G Corey Conners G Rasmus Højgaard G Aldrich Potgieter G Stephan Jaeger,,,,,
4431,5196752245,gillian_smith0286,324,97,G Pierceson Coody G Jackson Suber G Max Homa G Mac Meissner G Benjamin James G Beau Hossler,,,,,
4431,5196865284,lrudisill,324,97,G Pierceson Coody G Doug Ghim G Jackson Suber G Benjamin James G Johnny Keefer G Max McGreevy,,,,,
4448,5194740531,Harringtonr3,324,96.5,G Kurt Kitayama G Doug Ghim G Sungjae Im G Johnny Keefer G Steven Fisk G Stephan Jaeger,,,,,
4448,5194863125,PapaJoe1947,324,96.5,G Tom Kim G Jackson Suber G Jordan L. Smith G Tony Finau G Benjamin James G Ricky Castillo,,,,,
4448,5194894379,Bcfdad,324,96.5,G Hideki Matsuyama G Tom Kim G Tony Finau G Christiaan Bezuidenhout G Ricky Castillo G Casey Jarvis,,,,,
4448,5194937487,Foggy62,324,96.5,G Tom Kim G Jackson Suber G Max Homa G Benjamin James G Johnny Keefer G Casey Jarvis,,,,,
4448,5195014067,RavensLazer,324,96.5,G Hideki Matsuyama G Pierceson Coody G Jackson Suber G Max Homa G Zachary Bauchou G Stefano Mazzoli,,,,,
4448,5195317800,caseino,324,96.5,G Hideki Matsuyama G Tom Kim G Doug Ghim G Sungjae Im G Takumi Kanaya G David Lipsky,,,,,
4448,5195331244,coolbrz10,324,96.5,G Kurt Kitayama G Max Homa G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G Casey Jarvis,,,,,
4448,5195745257,ksopoci,324,96.5,G Hideki Matsuyama G Corey Conners G Sungjae Im G Sam Stevens G Taylor Pendrith G Mackenzie Hughes,,,,,
4448,5196068639,goldie422,324,96.5,G Maverick McNealy G Hideki Matsuyama G Max Homa G Mac Meissner G Matti Schmid G Aaron Wise,,,,,
4448,5196137049,Lbirds33,324,96.5,G Maverick McNealy G Jackson Suber G Mac Meissner G William Mouw G Casey Jarvis G Zac Blair,,,,,
4448,5196207477,watersweet16,324,96.5,G Hideki Matsuyama G Jackson Suber G Tony Finau G Benjamin James G Sudarshan Yellamaraju G Casey Jarvis,,,,,
4448,5196786848,holscher34,324,96.5,G Hideki Matsuyama G Pierceson Coody G Mac Meissner G Christiaan Bezuidenhout G William Mouw G Ricky Castillo,,,,,
4448,5196817279,tnslugger,324,96.5,G Maverick McNealy G Kurt Kitayama G Max Homa G Taylor Moore G Mackenzie Hughes G Max McGreevy,,,,,
4448,5196852215,monaca85,324,96.5,G Jake Knapp G Tom Kim G Sungjae Im G Tony Finau G Ricky Castillo G Mackenzie Hughes,,,,,
4448,5196861484,Tfaber33123,324,96.5,G Maverick McNealy G Hideki Matsuyama G Benjamin James G Sudarshan Yellamaraju G Ricky Castillo G Andrew Putnam,,,,,
4448,5196862782,jopato14,324,96.5,G Hideki Matsuyama G Tom Kim G Doug Ghim G Mac Meissner G Mackenzie Hughes G Erik Van Rooyen,,,,,
4448,5196866922,cwags_indy,324,96.5,G Tom Kim G Jackson Suber G Tony Finau G Mac Meissner G Benjamin James G Ricky Castillo,,,,,
4465,5194619943,Paaddzzz,324,96,G Maverick McNealy G Hideki Matsuyama G Benjamin James G Sudarshan Yellamaraju G Ricky Castillo G Zachary Bauchou,,,,,
4465,5194690249,purplejesus82,324,96,G Keith Mitchell G Doug Ghim G Max Homa G Benjamin James G Ricky Castillo G Taylor Moore,,,,,
4465,5195219231,Bihner65,324,96,G Hideki Matsuyama G Keith Mitchell G Mac Meissner G William Mouw G Taylor Moore G Max McGreevy,,,,,
4465,5195252464,mbus2828,324,96,G Keith Mitchell G Tom Kim G Mac Meissner G Benjamin James G Johnny Keefer G Casey Jarvis,,,,,
4465,5195440231,acorr22,324,96,G Keith Mitchell G Corey Conners G Jordan L. Smith G Christiaan Bezuidenhout G Johnny Keefer G William Mouw,,,,,
4465,5195460150,crackers03,324,96,G Tom Kim G Jackson Suber G Max Homa G Mac Meissner G Johnny Keefer G Casey Jarvis,,,,,
4465,5195535111,Zips22,324,96,G Jake Knapp G Tom Kim G Max Homa G Tony Finau G Rasmus Højgaard G Patrick Rodgers,,,,,
4465,5195854227,DrewLandrumCR,324,96,G Jackson Suber G Max Homa G Sungjae Im G Sam Stevens G Mac Meissner G William Mouw,,,,,
4465,5196328770,salparadisimo,324,96,G Maverick McNealy G Sungjae Im G Sam Stevens G Christiaan Bezuidenhout G William Mouw G Beau Hossler,,,,,
4465,5196626973,shabbah,324,96,G Pierceson Coody G Corey Conners G Sam Stevens G Jordan L. Smith G Mac Meissner G Taylor Pendrith,,,,,
4465,5196741596,cmrnfdz,324,96,G Keith Mitchell G Jackson Suber G Max Homa G Mac Meissner G William Mouw G Casey Jarvis,,,,,
4465,5196778238,jonestr1,324,96,G Hideki Matsuyama G Keith Mitchell G Jackson Suber G Sungjae Im G Brandt Snedeker G Aaron Wise,,,,,
4465,5196799108,Bellyball422,324,96,G Maverick McNealy G Kurt Kitayama G Max Homa G Aldrich Potgieter G Casey Jarvis G Zac Blair,,,,,
4465,5196804830,cherrypickin7,324,96,G Tom Kim G Corey Conners G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G Stephan Jaeger,,,,,
4465,5196840381,paulmac54,324,96,G Kurt Kitayama G Hideki Matsuyama G Sungjae Im G Mac Meissner G Mackenzie Hughes G Takumi Kanaya,,,,,
4480,5194789189,krism1956,324,95.5,G Hideki Matsuyama G Keith Mitchell G Max Homa G Rasmus Højgaard G Ricky Castillo G Casey Jarvis,,,,,
4480,5194936666,UNP3321,324,95.5,G Kurt Kitayama G Corey Conners G Max Homa G Benjamin James G William Mouw G Kris Ventura,,,,,
4480,5195362789,dysk,324,95.5,G Hideki Matsuyama G Keith Mitchell G Max Homa G Christiaan Bezuidenhout G Ricky Castillo G Patrick Rodgers,,,,,
4480,5195954398,JGEMZzZ,324,95.5,G Hideki Matsuyama G Tom Kim G Max Homa G Aldrich Potgieter G Stephan Jaeger G Brian Harman,,,,,
4480,5196067780,aburnham516,324,95.5,G Hideki Matsuyama G Jackson Suber G Mac Meissner G Benjamin James G William Mouw G Steven Fisk,,,,,
4480,5196262047,jon1303,324,95.5,G Doug Ghim G Jackson Suber G Corey Conners G Jordan L. Smith G William Mouw G Aaron Wise,,,,,
4480,5196326162,BarthWoods,324,95.5,G Pierceson Coody G Doug Ghim G Jackson Suber G Johnny Keefer G William Mouw G Steven Fisk,,,,,
4480,5196350609,norcalhangman,324,95.5,G Maverick McNealy G Jake Knapp G Mac Meissner G Sudarshan Yellamaraju G Ricky Castillo G Casey Jarvis,,,,,
4480,5196369655,jameshouston824,324,95.5,G Doug Ghim G Corey Conners G Max Homa G Sungjae Im G Benjamin James G Lee Hodges,,,,,
4480,5196374560,ChazzDaMan2020,324,95.5,G Pierceson Coody G Doug Ghim G Max Homa G Jordan L. Smith G John Parry G David Lipsky,,,,,
4480,5196564995,zippybandana,324,95.5,G Maverick McNealy G Kurt Kitayama G Tony Finau G Christiaan Bezuidenhout G Aldrich Potgieter G Neal Shipley,,,,,
4480,5196642059,gabbleratchet,324,95.5,G Hideki Matsuyama G Keith Mitchell G Corey Conners G Benjamin James G Patrick Rodgers G Andrew Putnam,,,,,
4480,5196662745,Raskel123,324,95.5,G Hideki Matsuyama G Pierceson Coody G Benjamin James G Christiaan Bezuidenhout G Johnny Keefer G Ricky Castillo,,,,,
4480,5196753928,mcgoch,324,95.5,G Maverick McNealy G Hideki Matsuyama G Corey Conners G Christiaan Bezuidenhout G Max McGreevy G Adam Hadwin,,,,,
4480,5196771357,Kount_Kushmoore,324,95.5,G Maverick McNealy G Jake Knapp G Mac Meissner G Sudarshan Yellamaraju G Ricky Castillo G Casey Jarvis,,,,,
4480,5196785312,tonyo,324,95.5,G Maverick McNealy G Kurt Kitayama G Corey Conners G Casey Jarvis G Michael Kim G Max McGreevy,,,,,
4480,5196808984,dstoney,324,95.5,G Hideki Matsuyama G Corey Conners G Max Homa G Jordan L. Smith G Brian Harman G John Parry,,,,,
4480,5196871888,lhallett,324,95.5,G Hideki Matsuyama G Jackson Suber G Max Homa G Mac Meissner G Taylor Pendrith G Casey Jarvis,,,,,
4498,5194733906,mconnolly88,324,95,G Pierceson Coody G Doug Ghim G Jordan L. Smith G Mac Meissner G Benjamin James G John Parry,,,,,
4498,5194874913,Maizy4,324,95,G Maverick McNealy G Hideki Matsuyama G Benjamin James G Rasmus Højgaard G Stephan Jaeger G Brian Harman,,,,,
4498,5194876561,mpvroadrunner,324,95,G Hideki Matsuyama G Jackson Suber G Max Homa G Benjamin James G Casey Jarvis G Mackenzie Hughes,,,,,
4498,5195049810,Pinnacle_Man,324,95,G Maverick McNealy G Hideki Matsuyama G Max Homa G William Mouw G Taylor Pendrith G Zac Blair,,,,,
4498,5195379100,nbr1sxrfn,324,95,G Maverick McNealy G Doug Ghim G Tony Finau G Christiaan Bezuidenhout G Davis Thompson G Aldrich Potgieter,,,,,
4498,5195403186,tylermadd7,324,95,G Hideki Matsuyama G Tom Kim G Corey Conners G Mac Meissner G William Mouw G Luke List,,,,,
4498,5196174286,pinkandbrown44,324,95,G Hideki Matsuyama G Corey Conners G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G John Parry,,,,,
4498,5196493959,jhbmx,324,95,G Maverick McNealy G Jackson Suber G Max Homa G Jordan L. Smith G Sudarshan Yellamaraju G Cameron Davis,,,,,
4498,5196723213,GammaDaFrat,324,95,G Keith Mitchell G Jackson Suber G Sam Stevens G Tony Finau G Benjamin James G Matt Kuchar,,,,,
4498,5196831182,Jaybirdyyyy,324,95,G Tom Kim G Jackson Suber G Tony Finau G Mac Meissner G Benjamin James G Casey Jarvis,,,,,
4498,5196845759,ChiefsKingdom25,324,95,G Tom Kim G Pierceson Coody G Sungjae Im G Jordan L. Smith G Brian Harman G Casey Jarvis,,,,,
4509,5194812673,heimytwo,324,94.5,G Hideki Matsuyama G Corey Conners G Sungjae Im G Sudarshan Yellamaraju G Johnny Keefer G Brian Harman,,,,,
4509,5194816244,kcmem,324,94.5,G Jackson Suber G Max Homa G Sungjae Im G Mac Meissner G Christiaan Bezuidenhout G Johnny Keefer,,,,,
4509,5196414147,roby945,324,94.5,G Maverick McNealy G Tom Kim G Corey Conners G Sudarshan Yellamaraju G Adrien Dumont De Chassart G Patrick Rodgers,,,,,
4509,5196580500,FrankShades,324,94.5,G Jackson Suber G Corey Conners G Max Homa G Jordan L. Smith G Tony Finau G Hao-Tong Li,,,,,
4509,5196776501,adsadkins,324,94.5,G Hideki Matsuyama G Jackson Suber G Max Homa G Tony Finau G Ricky Castillo G John Parry,,,,,
4509,5196821966,jordanesa,324,94.5,G Maverick McNealy G Kurt Kitayama G Pierceson Coody G William Mouw G Casey Jarvis G Cameron Davis,,,,,
4509,5196866210,tempo62,324,94.5,G Hideki Matsuyama G Jake Knapp G Corey Conners G Mac Meissner G Mackenzie Hughes G Erik Van Rooyen,,,,,
4509,5196878472,feickert,324,94.5,G Kurt Kitayama G Max Homa G Sungjae Im G Jordan L. Smith G Mac Meissner G Mark Hubbard,,,,,
4509,5196882688,Hmelnicky,324,94.5,G Doug Ghim G Max Homa G Jordan L. Smith G Mac Meissner G Benjamin James G Christiaan Bezuidenhout,,,,,
4509,5195723040,topshelf2112,270,94.5,G Tom Kim G Jackson Suber G Jordan L. Smith G Benjamin James G Christiaan Bezuidenhout G Jason Day,,,,,
4509,5195913637,Danhenry92,270,94.5,G Maverick McNealy G Hideki Matsuyama G Jackson Suber G Jason Day G Austin Eckroat G Tom Hoge,,,,,
4520,5194813325,sosthetruth,324,94,G Hideki Matsuyama G Tom Kim G Tony Finau G Benjamin James G Steven Fisk G Beau Hossler,,,,,
4520,5194864101,rzaroch36,324,94,G Kurt Kitayama G Hideki Matsuyama G Corey Conners G Sungjae Im G Brandt Snedeker G Aaron Wise,,,,,
4520,5194948288,kruzer01,324,94,G Hideki Matsuyama G Max Homa G Tony Finau G Benjamin James G Christiaan Bezuidenhout G Rasmus Højgaard,,,,,
4520,5195210358,xaviermslade1,324,94,G Corey Conners G Jordan L. Smith G Mac Meissner G Benjamin James G Hao-Tong Li G Matthieu Pavon,,,,,
4520,5195867475,stefze65,324,94,G Kurt Kitayama G Max Homa G Jordan L. Smith G Benjamin James G Johnny Keefer G William Mouw,,,,,
4520,5196086470,jpmn121609,324,94,G Kurt Kitayama G Max Homa G Jordan L. Smith G Benjamin James G Johnny Keefer G William Mouw,,,,,
4520,5196360473,Chargingyankees,324,94,G Keith Mitchell G Jackson Suber G Sungjae Im G Benjamin James G Johnny Keefer G Casey Jarvis,,,,,
4520,5196671791,holly.89,324,94,G Maverick McNealy G Corey Conners G Sam Stevens G Mackenzie Hughes G Patrick Rodgers G Zac Blair,,,,,
4520,5196692460,Benay,324,94,G Doug Ghim G Max Homa G Sam Stevens G Mac Meissner G Benjamin James G William Mouw,,,,,
4520,5196721756,zachary.wildhorn,324,94,G Tom Kim G Jackson Suber G Max Homa G Benjamin James G Johnny Keefer G Aldrich Potgieter,,,,,
4520,5196822728,ctaylor1790,324,94,G Hideki Matsuyama G Tom Kim G Max Homa G Johnny Keefer G Casey Jarvis G Beau Hossler,,,,,
4520,5196826382,eteofilo,324,94,G Tom Kim G Corey Conners G Sungjae Im G Sam Stevens G Johnny Keefer G Casey Jarvis,,,,,
4520,5196849048,kaizen77,324,94,G Maverick McNealy G Kurt Kitayama G Benjamin James G Johnny Keefer G Ricky Castillo G Mackenzie Hughes,,,,,
4533,5194961559,josephje,324,93.5,G Maverick McNealy G Kurt Kitayama G Sungjae Im G Max Greyserman G Casey Jarvis G Takumi Kanaya,,,,,
4533,5195015357,wtp0410,324,93.5,G Hideki Matsuyama G Corey Conners G Max Homa G Mac Meissner G Rasmus Højgaard G Taylor Pendrith,,,,,
4533,5195095060,rrogowski454545,324,93.5,G Hideki Matsuyama G Corey Conners G Max Homa G Christiaan Bezuidenhout G Johnny Keefer G Mackenzie Hughes,,,,,
4533,5195226548,Shakes73,324,93.5,G Corey Conners G Max Homa G Sam Stevens G Tony Finau G Benjamin James G Christiaan Bezuidenhout,,,,,
4533,5195421668,nano_wicks,324,93.5,G Tom Kim G Sungjae Im G Tony Finau G Mac Meissner G Benjamin James G Christiaan Bezuidenhout,,,,,
4533,5196083239,Shiekhers,324,93.5,G Hideki Matsuyama G Corey Conners G Jordan L. Smith G Benjamin James G Stephan Jaeger G Brian Harman,,,,,
4533,5196197949,keathley10,324,93.5,G Maverick McNealy G Hideki Matsuyama G Jackson Suber G Tony Finau G Austin Eckroat G Nick Hardy,,,,,
4533,5196458631,tap677265roy,324,93.5,G Maverick McNealy G Pierceson Coody G Corey Conners G Benjamin James G Christiaan Bezuidenhout G Fabián Gómez,,,,,
4533,5196507476,djk50522,324,93.5,G Keith Mitchell G Doug Ghim G Max Homa G Mac Meissner G Benjamin James G Aaron Wise,,,,,
4533,5196669945,Bills4Life1978,324,93.5,G Hideki Matsuyama G Tom Kim G Corey Conners G Max Homa G Brian Harman G Dylan Wu,,,,,
4533,5196820732,spacewranglr,324,93.5,G Keith Mitchell G Corey Conners G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G William Mouw,,,,,
4544,5194878436,buzzwerf,324,93,G Hideki Matsuyama G Corey Conners G Max Homa G Mac Meissner G Mackenzie Hughes G Andrew Putnam,,,,,
4544,5195015829,Yiya1599,324,93,G Maverick McNealy G Hideki Matsuyama G Benjamin James G Sudarshan Yellamaraju G Ricky Castillo G Mackenzie Hughes,,,,,
4544,5195440100,wooftits,324,93,G Tom Kim G Pierceson Coody G Mac Meissner G Benjamin James G Johnny Keefer G William Mouw,,,,,
4544,5195473179,zmklaver,324,93,G Tom Kim G Max Homa G Sungjae Im G Tony Finau G Sudarshan Yellamaraju G Taylor Pendrith,,,,,
4544,5195837164,jonoso,324,93,G Hideki Matsuyama G Pierceson Coody G Corey Conners G Mac Meissner G Brian Harman G Ryder Cowan,,,,,
4544,5196200209,rochapi23,324,93,G Doug Ghim G Jackson Suber G Corey Conners G Jordan L. Smith G Johnny Keefer G Casey Jarvis,,,,,
4544,5196733611,musclehead92,324,93,G Kurt Kitayama G Corey Conners G Tony Finau G Mac Meissner G Casey Jarvis G Taylor Moore,,,,,
4544,5196741585,Ibemoose,324,93,G Jake Knapp G Jackson Suber G Max Homa G Tony Finau G Aldrich Potgieter G Stephan Jaeger,,,,,
4544,5196806374,cwthrow24,324,93,G Maverick McNealy G Tom Kim G Mac Meissner G Benjamin James G Beau Hossler G Max McGreevy,,,,,
4544,5196818009,timdoreen,324,93,G Hideki Matsuyama G Max Homa G Tony Finau G Benjamin James G Sudarshan Yellamaraju G Brian Harman,,,,,
4544,5194882306,Tsham5,270,93,G Kurt Kitayama G Hideki Matsuyama G Mac Meissner G Jason Day G Taylor Pendrith G John Parry,,,,,
4555,5194628299,mdota128,324,92.5,G Jackson Suber G Corey Conners G Max Homa G Sungjae Im G Christiaan Bezuidenhout G Aldrich Potgieter,,,,,
4555,5194834083,mastamike023,324,92.5,G Tom Kim G Doug Ghim G Corey Conners G Tony Finau G Steven Fisk G Mackenzie Hughes,,,,,
4555,5195096210,jzeke1970,324,92.5,G Maverick McNealy G Sam Stevens G Tony Finau G Mac Meissner G Sudarshan Yellamaraju G Taylor Pendrith,,,,,
4555,5195255244,eaglesnation83,324,92.5,G Doug Ghim G Jackson Suber G Corey Conners G Sungjae Im G Ricky Castillo G Casey Jarvis,,,,,
4555,5195415150,surfshine,324,92.5,G Corey Conners G Max Homa G Sungjae Im G Sam Stevens G Sudarshan Yellamaraju G Johnny Keefer,,,,,
4555,5195476365,Farshmarsh,324,92.5,G Maverick McNealy G Pierceson Coody G Sam Stevens G Benjamin James G Casey Jarvis G Beau Hossler,,,,,
4555,5195558098,Thompsk84,324,92.5,G Pierceson Coody G Corey Conners G Max Homa G Mac Meissner G Sudarshan Yellamaraju G Stephan Jaeger,,,,,
4555,5195614804,kzoobombers,324,92.5,G Hideki Matsuyama G Corey Conners G Sungjae Im G Tony Finau G Benjamin James G Tom Hoge,,,,,
4555,5196023391,coleandash,324,92.5,G Corey Conners G Max Homa G Sam Stevens G Tony Finau G Benjamin James G Sudarshan Yellamaraju,,,,,
4555,5196078895,bgreen46,324,92.5,G Tom Kim G Max Homa G Sungjae Im G Tony Finau G Christiaan Bezuidenhout G Stephan Jaeger,,,,,
4555,5196428831,chewy1488,324,92.5,G Corey Conners G Max Homa G Sam Stevens G Tony Finau G Mac Meissner G Max Greyserman,,,,,
4555,5196484341,rippersback,324,92.5,G Hideki Matsuyama G Pierceson Coody G Jackson Suber G Benjamin James G Casey Jarvis G Patrick Rodgers,,,,,
4555,5196608800,stay1201,324,92.5,G Kurt Kitayama G Hideki Matsuyama G Max Homa G William Mouw G Stephan Jaeger G Matt Kuchar,,,,,
4555,5196683047,MrKnuckleHead_32,324,92.5,G Keith Mitchell G Corey Conners G Jordan L. Smith G Mac Meissner G Benjamin James G Stephan Jaeger,,,,,
4555,5196870729,SweetSauerKraut,324,92.5,G Maverick McNealy G Hideki Matsuyama G Johnny Keefer G Stephan Jaeger G Brian Harman G Zachary Bauchou,,,,,
4570,5194771067,ricketysplit74,324,92,G Kurt Kitayama G Pierceson Coody G Max Homa G Benjamin James G Casey Jarvis G Erik Van Rooyen,,,,,
4570,5194906962,mjmprimetime2,324,92,G Hideki Matsuyama G Tom Kim G Tony Finau G Benjamin James G Aldrich Potgieter G Brian Harman,,,,,
4570,5195314699,wes_o,324,92,G Kurt Kitayama G Corey Conners G Max Homa G Tony Finau G Max McGreevy G Cameron Champ,,,,,
4570,5195811400,1pistonfan,324,92,G Hideki Matsuyama G Sungjae Im G Jordan L. Smith G Tony Finau G Max Greyserman G Rasmus Højgaard,,,,,
4570,5196468184,gbgoss,324,92,G Jackson Suber G Corey Conners G Max Homa G Jordan L. Smith G Benjamin James G William Mouw,,,,,
4570,5196530527,2jobs,324,92,G Hideki Matsuyama G Jake Knapp G Max Homa G Benjamin James G Ricky Castillo G Patrick Rodgers,,,,,
4570,5196559496,KrunchySoft,324,92,G Tom Kim G Pierceson Coody G Doug Ghim G Tony Finau G Casey Jarvis G Max McGreevy,,,,,
4570,5196696458,Danheff,324,92,G Hideki Matsuyama G Keith Mitchell G Max Homa G Tony Finau G Taylor Pendrith G Mark Hubbard,,,,,
4570,5196723653,rizzogizmo,324,92,G Hideki Matsuyama G Max Homa G Tony Finau G Benjamin James G Christiaan Bezuidenhout G Taylor Moore,,,,,
4570,5196782345,pat2222,324,92,G Jackson Suber G Corey Conners G Max Homa G Mac Meissner G Benjamin James G William Mouw,,,,,
4570,5196833153,dewers1004,324,92,G Hideki Matsuyama G Corey Conners G Sungjae Im G Sam Stevens G Stephan Jaeger G Casey Jarvis,,,,,
4570,5196851732,capitanfuton,324,92,G Doug Ghim G Corey Conners G Max Homa G Sam Stevens G Johnny Keefer G William Mouw,,,,,
4570,5196873899,rtrostle,324,92,G Hideki Matsuyama G Corey Conners G Max Homa G Sungjae Im G Stephan Jaeger G A.J. Ewart,,,,,
4583,5194616244,ericbt,324,91.5,G Pierceson Coody G Doug Ghim G Corey Conners G Max Homa G Mackenzie Hughes G Chris Kirk,,,,,
4583,5194692981,DGallagher32,324,91.5,G Keith Mitchell G Pierceson Coody G Mac Meissner G Benjamin James G Johnny Keefer G William Mouw,,,,,
4583,5194823605,JBOTTUM,324,91.5,G Maverick McNealy G Tom Kim G Jordan L. Smith G Benjamin James G Mackenzie Hughes G Max McGreevy,,,,,
4583,5194853182,humaca80,324,91.5,G Pierceson Coody G Jackson Suber G Max Homa G Mac Meissner G Johnny Keefer G William Mouw,,,,,
4583,5195276605,20taylormade20,324,91.5,G Tom Kim G Corey Conners G Jordan L. Smith G Mac Meissner G Benjamin James G Casey Jarvis,,,,,
4583,5195713857,bigzmike,324,91.5,G Hideki Matsuyama G Corey Conners G Sam Stevens G Tony Finau G Kevin Yu G Casey Jarvis,,,,,
4583,5195754955,Ed122682,324,91.5,G Maverick McNealy G Tom Kim G Jackson Suber G Johnny Keefer G Aldrich Potgieter G Aaron Wise,,,,,
4583,5195823774,jreichenau13,324,91.5,G Maverick McNealy G Hideki Matsuyama G Max Homa G Max Greyserman G Stephan Jaeger G Nick Dunlap,,,,,
4583,5195897108,Judge72,324,91.5,G Jackson Suber G Corey Conners G Sungjae Im G Tony Finau G Christiaan Bezuidenhout G Casey Jarvis,,,,,
4583,5196353154,Jmelou21,324,91.5,G Hideki Matsuyama G Sungjae Im G Mac Meissner G Benjamin James G Christiaan Bezuidenhout G Johnny Keefer,,,,,
4583,5196517899,Screwbird33,324,91.5,G Hideki Matsuyama G Corey Conners G Max Homa G Benjamin James G Ricky Castillo G John Parry,,,,,
4583,5196534501,hollywood123,324,91.5,G Doug Ghim G Sungjae Im G Mac Meissner G Benjamin James G Christiaan Bezuidenhout G Johnny Keefer,,,,,
